1516147200, 51878992, 14220.00, 51878992, 13962.30, 51878992, 13874.80, 51878992, 13788.00, 51878992, 13701.90, 51878992, 13616.50, 51878992, 13531.80, 51878992, 13447.80, 47123844, 13446.10, 51878992, 13364.50
1516233600, 51878992, 14652.00, 47123844, 14138.10, 47123844, 14132.10, 47123844, 13993.50, 47123844, 13855.60, 47123844, 13718.40, 47123844, 13581.90, 47123844, 13429.60, 2073520, 9686.02, 60790181, 4566.42
1516320000, 47123844, 17892.10, 47123844, 17364.40, 47123844, 17210.40, 47123844, 17057.10, 47123844, 16904.50, 47123844, 16752.60, 47123844, 16601.40, 47123844, 16450.90, 51878992, 16434.90, 47123844, 16301.10
1516406400, 47123844, 20519.10, 47123844, 19985.10, 47123844, 19819.90, 47123844, 19655.40, 47123844, 19491.60, 47123844, 19328.50, 47123844, 19166.10, 47123844, 19004.40, 47123844, 18843.40, 47123844, 18683.10
1516492800, 47123844, 23473.60, 47123844, 23470.30, 47123844, 23291.10, 47123844, 23112.60, 47123844, 22934.80, 47123844, 22757.70, 47123844, 22581.30, 47123844, 22405.60, 47123844, 22230.60, 47123844, 22056.30
1516579200, 47123844, 25709.80, 47123844, 25678.60, 47123844, 25491.00, 47123844, 25304.10, 47123844, 25117.90, 47123844, 24932.40, 47123844, 24747.60, 47123844, 24563.50, 47123844, 24380.10, 47123844, 24197.40
1516665600, 47123844, 29055.00, 47123844, 29006.10, 47123844, 28806.60, 47123844, 28607.80, 47123844, 28409.70, 47123844, 28212.30, 47123844, 28015.60, 47123844, 27819.60, 47123844, 27624.30, 47123844, 27429.70
1516752000, 47123844, 32366.20, 47123844, 32342.20, 47123844, 32131.50, 47123844, 31921.50, 47123844, 31712.20, 47123844, 31503.60, 47123844, 31295.70, 47123844, 31088.50, 47123844, 30882.00, 47123844, 30676.20
1516838400, 47123844, 36756.00, 47123844, 36502.50, 47123844, 36278.50, 47123844, 36055.20, 47123844, 35832.60, 47123844, 35610.70, 47123844, 35389.50, 47123844, 35169.00, 47123844, 34949.20, 47123844, 34730.10
1516924800, 47123844, 39326.10, 47123844, 39273.90, 47123844, 39041.50, 47123844, 38809.80, 47123844, 38578.80, 47123844, 38348.50, 47123844, 38118.90, 47123844, 37890.00, 47123844, 37661.80, 47123844, 37434.30
1517011200, 47123844, 44143.60, 47123844, 44121.10, 47123844, 43874.70, 47123844, 43629.00, 47123844, 43384.00, 47123844, 43139.70, 47123844, 42896.10, 47123844, 42653.20, 47123844, 42411.00, 47123844, 42169.50
1517097600, 47123844, 46422.40, 47123844, 46392.70, 47123844, 46140.00, 47123844, 45888.00, 47123844, 45636.70, 47123844, 45386.10, 47123844, 45136.20, 47123844, 44887.00, 47123844, 44638.50, 47123844, 44390.70
1517184000, 47123844, 51380.10, 47123844, 51356.70, 47123844, 51090.70, 47123844, 50825.40, 47123844, 50560.80, 47123844, 50296.90, 47123844, 50033.70, 47123844, 49771.20, 47123844, 49509.40, 47123844, 49248.30
1517270400, 47123844, 55542.00, 47123844, 55454.10, 47123844, 55177.60, 47123844, 54901.80, 47123844, 54626.70, 47123844, 54352.30, 47123844, 54078.60, 47123844, 53805.60, 47123844, 53533.30, 47123844, 53261.70
1517356800, 47123844, 56099.20, 47123844, 56097.10, 47123844, 55819.20, 51878992, 31434.00, 51878992, 31411.50, 51878992, 31262.40, 2073520, 26686.92, 38331232, 16091.64, 38331232, 15989.44, 60790181, 9923.22
1517443200, 47123844, 57231.30, 47123844, 57217.80, 47123844, 56937.10, 47123844, 56657.10, 47123844, 56377.80, 51878992, 32977.20, 51878992, 32343.30, 51878992, 32190.00, 51878992, 32037.40, 51878992, 31885.50
1517529600, 47123844, 63312.90, 47123844, 63287.70, 47123844, 62992.30, 47123844, 62697.60, 47123844, 62403.60, 47123844, 62110.30, 47123844, 61817.70, 47123844, 61525.80, 47123844, 61234.60, 47123844, 60944.10
1517616000, 47123844, 66373.50, 47123844, 66305.40, 47123844, 66003.00, 47123844, 65701.30, 47123844, 65400.30, 47123844, 65100.00, 47123844, 64800.40, 47123844, 64501.50, 47123844, 64203.30, 47123844, 63905.80
1517702400, 47123844, 70230.60, 47123844, 70056.90, 47123844, 69746.10, 47123844, 69436.00, 47123844, 69126.60, 47123844, 68817.90, 47123844, 68509.90, 47123844, 68202.60, 47123844, 67896.00, 47123844, 67590.10
1517788800, 47123844, 73432.30, 47123844, 73377.10, 47123844, 73059.30, 47123844, 72742.20, 47123844, 72425.80, 47123844, 72110.10, 47123844, 71795.10, 47123844, 71480.80, 47123844, 71167.20, 47123844, 70854.30
1517875200, 47123844, 78960.00, 47123844, 78942.00, 47123844, 78612.30, 47123844, 78283.30, 47123844, 77955.00, 47123844, 77627.40, 47123844, 77300.50, 47123844, 76974.30, 47123844, 76648.80, 47123844, 76324.00
1517961600, 47123844, 84008.70, 47123844, 83309.80, 47123844, 82971.00, 47123844, 82632.90, 47123844, 82295.50, 47123844, 81958.80, 47123844, 81622.80, 47123844, 81287.50, 47123844, 80952.90, 47123844, 80619.00
1518048000, 47123844, 87469.90, 47123844, 87449.20, 47123844, 87102.00, 47123844, 86755.50, 47123844, 86409.70, 47123844, 86064.60, 47123844, 85720.20, 47123844, 85376.50, 47123844, 85033.50, 47123844, 84691.20
1518134400, 47123844, 94578.60, 47123844, 94560.90, 47123844, 94199.70, 47123844, 93839.20, 47123844, 93479.40, 47123844, 93120.30, 47123844, 92761.90, 47123844, 92404.20, 47123844, 92047.20, 47123844, 91690.90
1518220800, 47123844, 101768.53, 47123844, 101199.90, 47123844, 100826.10, 47123844, 100453.00, 47123844, 100080.60, 47123844, 99708.90, 47123844, 99337.90, 47123844, 98967.60, 47123844, 98598.00, 47123844, 98229.10
1518307200, 47123844, 107868.03, 47123844, 107855.73, 47123844, 107470.03, 47123844, 107085.03, 47123844, 106700.73, 47123844, 106317.13, 47123844, 105934.23, 47123844, 105552.03, 47123844, 105170.53, 47123844, 104789.73
1518393600, 47123844, 114580.93, 47123844, 114532.03, 47123844, 114134.43, 47123844, 113737.53, 47123844, 113341.33, 47123844, 112945.83, 47123844, 112551.03, 47123844, 112156.93, 47123844, 111763.53, 47123844, 111370.83
1518480000, 47123844, 119823.33, 47123844, 119406.73, 47123844, 119000.73, 47123844, 118595.43, 47123844, 118190.83, 47123844, 117786.93, 47123844, 117383.73, 47123844, 116981.23, 47123844, 116579.43, 47123844, 116178.33
1518566400, 47123844, 125600.23, 47123844, 125590.63, 47123844, 125174.13, 47123844, 124758.33, 47123844, 124343.23, 47123844, 123928.83, 47123844, 123515.13, 47123844, 123102.13, 47123844, 122689.83, 47123844, 122278.23
1518652800, 47123844, 131513.13, 47123844, 131504.73, 47123844, 131078.43, 47123844, 130652.83, 47123844, 130227.93, 47123844, 129803.73, 47123844, 129380.23, 47123844, 128957.43, 47123844, 128535.33, 47123844, 128113.93
1518739200, 47123844, 140208.81, 47123844, 140186.13, 47123844, 139745.83, 47123844, 139306.23, 47123844, 138867.33, 47123844, 138429.13, 47123844, 137991.63, 47123844, 137554.83, 47123844, 137118.73, 47123844, 136683.33
1518825600, 47123844, 146463.61, 47123844, 146446.51, 47123844, 145996.41, 47123844, 145547.01, 47123844, 145098.31, 47123844, 144650.31, 47123844, 144203.01, 47123844, 143756.41, 47123844, 143310.51, 47123844, 142865.31
1518912000, 47123844, 152392.71, 47123844, 152378.61, 47123844, 151919.41, 47123844, 151460.91, 47123844, 151003.11, 47123844, 150546.01, 47123844, 150089.61, 47123844, 149633.91, 47123844, 149178.91, 47123844, 148724.61
1518998400, 47123844, 155180.91, 47123844, 155162.61, 47123844, 154699.21, 47123844, 154236.51, 47123844, 153774.51, 47123844, 153313.21, 47123844, 152852.61, 51878992, 66151.20, 51878992, 65898.00, 51878992, 65660.70
1519084800, 47123844, 158922.31, 47123844, 158913.31, 47123844, 158444.31, 47123844, 157976.01, 47123844, 157508.41, 47123844, 157041.51, 47123844, 156575.31, 47123844, 156109.81, 47123844, 155645.01, 51878992, 70801.50
1519171200, 47123844, 161755.81, 47123844, 161751.01, 47123844, 161277.81, 47123844, 160805.31, 47123844, 160333.51, 47123844, 159862.41, 47123844, 159392.01, 51878992, 76106.40, 51878992, 75121.20, 51878992, 74861.50
1519257600, 47123844, 165099.81, 47123844, 164609.71, 47123844, 164132.31, 47123844, 163655.61, 47123844, 163179.61, 47123844, 162704.31, 47123844, 162229.71, 51878992, 80855.10, 51878992, 80085.90, 51878992, 79815.70
1519344000, 47123844, 170930.31, 47123844, 170405.11, 47123844, 169919.31, 47123844, 169434.21, 47123844, 168949.81, 47123844, 168466.11, 47123844, 167983.11, 47123844, 167500.81, 47123844, 167019.21, 47123844, 166538.31
1519430400, 47123844, 177375.21, 47123844, 177318.51, 47123844, 176822.91, 47123844, 176328.01, 47123844, 175833.81, 47123844, 175340.31, 47123844, 174847.51, 47123844, 174355.41, 47123844, 173864.01, 47123844, 173373.31
1519516800, 47123844, 180864.01, 47123844, 180363.51, 47123844, 179863.71, 47123844, 179364.61, 47123844, 178866.21, 47123844, 178368.51, 47123844, 177871.51, 51878992, 93377.20, 51878992, 92776.30, 51878992, 92481.60
1519603200, 47123844, 188481.31, 47123844, 188455.51, 47123844, 187944.51, 47123844, 187434.21, 47123844, 186924.61, 47123844, 186415.71, 47123844, 185907.51, 47123844, 185400.01, 47123844, 184893.21, 47123844, 184387.11
1519689600, 47123844, 200970.31, 47123844, 200427.51, 47123844, 199900.41, 47123844, 199374.01, 47123844, 198848.31, 47123844, 198323.31, 47123844, 197799.01, 47123844, 197275.41, 47123844, 196752.51, 47123844, 196230.31
1519776000, 47123844, 207359.71, 47123844, 207358.51, 47123844, 206822.31, 47123844, 206286.81, 47123844, 205752.01, 47123844, 205217.91, 47123844, 204684.51, 47123844, 204151.81, 47123844, 203619.81, 47123844, 203088.51
1519862400, 51878992, 111142.90, 57123959, 18410.80, 60025659, 14994.82, 60025659, 14988.82, 61986282, 13227.39, 12443097, 10395.33, 12443097, 10393.83, 66332358, 6342.00, 68938663, 6323.10, 68938663, 6243.30
1519948800, 50180668, 7966.53, 30844621, 3342.90, 12857212, 3306.15, 42572458, 2406.55, 65673927, 1611.49, 72433316, 1429.20, 76794305, 1344.30, 76794305, 1306.50, 61748246, 1209.46, 30006326, 1047.30
1520035200, 65326277, 3996.93, 12857212, 3371.95, 42572458, 2405.05, 42572458, 2351.85, 42572458, 2299.35, 71181385, 1600.15, 68642836, 1351.15, 71408207, 1309.29, 788867, 1306.53, 42127981, 1155.27
1520121600, 82409470, 1947.84, 76794305, 1382.80, 788867, 1307.43, 788867, 1273.53, 49716641, 993.75, 67004765, 843.40, 33997311, 682.27, 58146393, 623.10, 59545008, 545.70, 48930358, 508.30
1520208000, 63687177, 12531.66, 65326277, 4053.63, 16603388, 1629.36, 788867, 1305.03, 49716641, 1054.65, 49716641, 1023.85, 33997311, 700.47, 3707473, 595.00, 10293673, 580.09, 59545008, 568.80
1520294400, 12443097, 10483.53, 68938663, 6403.60, 54101121, 544.20, 53165245, 344.10, 69004391, 266.31, 26438489, 163.80, 74995862, 159.06, 58948826, 129.60, 64231191, 100.80, 85048033, 98.20
1520380800, 60056119, 2178.40, 60056119, 2152.50, 50727767, 1916.40, 788867, 1339.63, 71408207, 1328.89, 49716641, 1086.15, 42609600, 1029.12, 54101121, 569.40, 39453249, 527.79, 5356803, 511.90
1520467200, 41847830, 5382.21, 69280534, 844.80, 3239045, 467.52, 10329685, 466.30, 10329685, 456.40, 50676146, 283.65, 26308038, 259.80, 62564459, 224.80, 67053326, 198.33, 78169502, 155.50
1520553600, 32171272, 2070.42, 49716641, 1118.35, 6352804, 875.71, 69280534, 840.60, 19551995, 461.55, 73838799, 388.09, 26308038, 256.80, 18234515, 223.80, 16410302, 85.20, 69624277, 73.80
1520640000, 35980718, 3368.55, 76794305, 1422.00, 64906952, 179.55, 51131503, 82.20, 59338759, 62.40, 26443191, 45.90, 57128966, 40.90, 68657311, 9.90, 36526881, 8.80, 51073724, 4.80
1520726400, 18234515, 217.20, 4859619, 186.15, 70060890, 84.10, 54308602, 67.90, 51081186, 57.90, 84525198, 47.40, 79644125, 46.50, 63422475, 41.10, 2110483, 15.30, 70336367, 14.80
1520812800, 22502625, 2838.00, 60358468, 526.08, 11144559, 343.95, 70890972, 275.79, 50403604, 158.92, 72740257, 45.90, 1382346, 31.80, 81560030, 24.00, 23816590, 24.00, 26537353, 17.70
1520899200, 46988223, 2972.62, 30006326, 1048.20, 60909833, 1013.01, 6352804, 908.61, 46537703, 826.53, 54101121, 595.30, 61264164, 468.60, 64027912, 399.66, 72895941, 146.50, 13901309, 60.00
1520985600, 51388261, 119.70, 15184495, 111.00, 60640824, 39.00, 63537297, 34.20, 64725008, 24.00, 57057938, 12.90, 165637, 6.30, 62242038, 2.70, 67690897, 2.50, 83886871, 2.10
1521072000, 30006326, 1077.60, 16725220, 428.85, 56500782, 161.19, 7197814, 151.20, 60641078, 35.20, 81980328, 11.50, 42879545, 10.50, 63103986, 2.10, 17995566, 1.80, 45189990, 1.30
1521158400, 61986282, 13328.89, 59168566, 214.80, 68805985, 16.20, 68805985, 14.10, 78262078, 5.70, 51609236, 0.60, 85264461, 0.30, 59842247, 0.30, 85267362, 0.00, 85264612, 0.00
1521244800, 71408207, 1349.19, 36478618, 48.40, 59031591, 13.80, 8804725, 12.30, 63632184, 6.70, 26702451, 1.20, 79181712, 0.00
1521331200, 67590681, 934.32, 11144559, 346.05, 60947244, 19.50, 66556460, 16.80, 48410400, 1.20, 65895136, 0.90, 64711146, 0.00, 78931478, 0.00
1521417600, 12626070, 683.88, 69004391, 273.31, 67053326, 207.43, 1184284, 156.70, 13291598, 153.10, 984363, 92.68, 23278223, 62.97, 57411182, 38.50, 18735286, 13.90, 32496968, 13.80
1521504000, 9549801, 399.30, 73562064, 42.00, 75153619, 25.80, 66945986, 1.90, 84773025, 0.70, 55988245, 0.30, 85331532, 0.00, 85325807, 0.00, 82295726, 0.00, 85317838, 0.00
1521590400, 12889273, 244.80, 30166365, 37.80, 20448563, 8.40, 84990285, 6.90, 85049852, 1.60, 65909036, 0.60, 79234769, 0.60, 43989240, 0.00, 85347350, 0.00
1521676800, 23315563, 1906.02, 23315563, 1857.72, 49716641, 1151.25, 65473398, 174.03, 58602547, 94.50, 58602547, 94.20, 49583133, 89.70, 51081186, 60.00, 1651431, 44.20, 67959280, 35.40
1521763200, 70247159, 548.70, 40872553, 103.50, 50170294, 81.90, 67484748, 19.20, 15030005, 4.30, 85372754, 4.20, 85372754, 4.20, 73237950, 4.00, 85372754, 2.10, 46946261, 1.20
1521849600, 421955, 484.00, 421955, 474.90, 26308038, 266.10, 40957453, 51.30, 37353114, 21.30, 68521406, 18.60, 42879545, 12.60, 85378440, 0.00, 85384796, 0.00, 85387469, 0.00
1521936000, 9522144, 552.30, 15285384, 21.30, 61616251, 3.60, 37475235, 1.60, 78826773, 0.30, 85398476, 0.00, 85400172, 0.00, 85396743, 0.00, 85389591, 0.00
1522022400, 11237620, 75.30, 66500054, 33.40, 77720907, 12.10, 48339525, 8.70, 47249146, 6.10, 66180994, 2.40, 8285311, 1.00, 82311758, 0.00, 85407829, 0.00, 85408582, 0.00
1522108800, 30650487, 36.70, 51807336, 18.90, 76885022, 17.70, 2110483, 16.00, 74779631, 5.70, 67690897, 3.90, 74779631, 3.60, 28836753, 3.00, 3959098, 1.20, 82894622, 0.70
1522195200, 47027282, 8.40, 61744342, 5.70, 61081238, 2.20, 23602170, 0.90, 54620191, 0.90, 85432931, 0.00, 85436572, 0.00, 85440432, 0.00, 85424374, 0.00, 85440876, 0.00
1522281600, 788867, 1339.93, 57320526, 1001.67, 67711219, 298.02, 67711219, 285.42, 6495955, 32.10, 85134632, 2.10, 84924005, 0.70, 85455788, 0.30, 85455794, 0.00, 85448262, 0.00
1522368000, 61185114, 26.10, 64825790, 15.30, 20813028, 5.80, 82638812, 3.60, 83437938, 2.40, 26808051, 1.20, 56607523, 0.00
1522454400, 20406144, 82.90, 6495955, 34.20, 84991136, 2.20, 25672018, 1.20, 85478617, 0.00, 51138185, 0.00, 85479161, 0.00, 85482632, 0.00
1522540800, 27700003, 25.20, 71396990, 6.60, 36218240, 3.30, 66140900, 1.20, 49409505, 0.70, 31139928, 0.60, 85490265, 0.00
1522627200, 60834232, 712.26, 9549801, 398.40, 37105403, 373.30, 11144559, 348.85, 675571, 221.98, 44689947, 6.10, 61799587, 1.60, 82226571, 1.60, 28129655, 0.90, 85151029, 0.70
1522713600, 788867, 1372.83, 53165245, 363.70, 46148869, 165.70, 74603488, 70.20, 61185114, 26.10, 85138483, 0.70, 53667369, 0.70, 85512230, 0.30, 85512593, 0.30, 63106311, 0.30
1522800000, 63433384, 628.05, 67530043, 100.60, 74099680, 79.50, 64753975, 62.80, 66366280, 35.10, 47249146, 6.10, 1695194, 6.10, 114538, 3.60, 45189990, 2.70, 36218240, 2.70
1522886400, 60834232, 736.06, 40957453, 55.50, 71851370, 29.50, 36218240, 5.40, 84992051, 3.00, 79194965, 1.50, 60702762, 1.00, 72946773, 0.90, 69106652, 0.90, 60702762, 0.70
1522972800, 58089209, 1298.50, 30006326, 1107.70, 53165245, 384.00, 49512406, 46.80, 72389189, 39.10, 4912609, 9.70, 36218240, 8.20, 37475235, 3.00, 77809927, 1.60, 85541673, 0.00
1523059200, 72389189, 38.80, 3630212, 8.20, 75947717, 6.90, 66879474, 6.60, 12858956, 2.10, 77809927, 0.70
1523145600, 788867, 1406.43, 69580355, 861.76, 65500914, 218.70, 874543, 165.90, 20868381, 160.30, 59665831, 21.70, 68521406, 20.70, 77723689, 12.70, 85565109, 2.10, 12858956, 0.70
1523232000, 78169502, 167.10, 23806038, 81.00, 68996657, 6.10, 68996657, 5.40, 55652408, 5.40, 12858956, 2.10, 85565109, 2.10, 69106652, 1.60, 85063973, 0.70, 85565109, 0.70
1523318400, 63483890, 3551.40, 53165245, 405.00, 78169502, 167.10, 66632775, 58.50, 72389189, 44.70, 30578981, 38.80, 3630212, 9.60, 67843113, 8.10, 69167875, 6.00, 85175815, 1.00
